Item,Qty,Datetime,Traffic
Croissant - Butter - FM,1,2023-06-24 09:48:38,816
Drink 1 - Drip Coffee - FM,1,2023-06-24 09:48:38,816
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 09:48:27,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:48:27,816
Croissant - Ube & Strawberry - FM,1,2023-06-24 09:48:27,816
Croissant - Pain Au Chocolat - FM,1,2023-06-24 09:48:27,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:47:17,816
Muffin - Guilt Free - FM,1,2023-06-24 09:47:17,816
Muffin - Guilt Free - FM,1,2023-06-24 09:46:49,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:46:49,816
KA - Original - FM,1,2023-06-24 09:46:36,816
Croissant - Pain Au Raisin - FM,1,2023-06-24 09:46:36,816
Croissant - Butter - FM,3,2023-06-24 09:45:50,816
Drink 2 - Cold Brew - FM,3,2023-06-24 09:45:50,816
Muffin - Guilt Free - FM,1,2023-06-24 09:45:28,816
Croissant - Cinnamon Sugar Sticks - FM,1,2023-06-24 09:45:28,816
Croissant - Cinnamon Sugar Sticks - FM,1,2023-06-24 09:44:18,816
Drink 4 - Strawberry Lemonade - FM,2,2023-06-24 09:44:18,816
Croissant - Coffee & Macadamia - FM,1,2023-06-24 09:44:18,816
Croissant - Ube & Strawberry - FM,1,2023-06-24 09:44:18,816
Drink 3 - Mango Black Tea - FM,1,2023-06-24 09:43:06,816
KA - Original - FM,1,2023-06-24 09:43:06,816
Drink 3 - Mango Black Tea - FM,2,2023-06-24 09:42:31,816
Drink 3 - Mango Black Tea - FM,1,2023-06-24 09:42:04,816
Croissant - Cinnamon Sugar Sticks - FM,1,2023-06-24 09:42:04,816
Orange & Almond Danish,1,2023-06-24 09:41:20,816
Drink 2 - Cold Brew - FM,2,2023-06-24 09:41:20,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:39:25,816
Croissant - Ube & Strawberry - FM,1,2023-06-24 09:39:25,816
Croissant - Coffee & Macadamia - FM,1,2023-06-24 09:38:10,816
Drink 3 - Mango Black Tea - FM,1,2023-06-24 09:36:34,816
Croissant - Butter - FM,1,2023-06-24 09:36:34,816
Croissant - Butter - FM,1,2023-06-24 09:35:49,816
Croissant - Butter - FM,1,2023-06-24 09:35:34,816
Danish - Blueberry - FM,1,2023-06-24 09:35:34,816
Croissant - Coffee & Macadamia - FM,1,2023-06-24 09:34:44,816
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 09:34:33,816
Drink 3 - Mango Black Tea - FM,1,2023-06-24 09:32:47,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:31:25,816
Muffin - Guilt Free - FM,1,2023-06-24 09:31:25,816
Drink 1 - Drip Coffee - FM,1,2023-06-24 09:30:54,816
Croissant - Cinnamon Sugar Sticks - FM,1,2023-06-24 09:30:54,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:28:35,816
Drink 3 - Mango Black Tea - FM,1,2023-06-24 09:28:35,816
Soda - FM,1,2023-06-24 09:28:35,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:27:50,816
Croissant - Pain Au Chocolat - FM,2,2023-06-24 09:26:53,816
Croissant - Butter - FM,1,2023-06-24 09:26:53,816
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 09:26:53,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:26:53,816
Croissant - Almond - FM,1,2023-06-24 09:26:34,816
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 09:25:47,816
Danish - Blueberry - FM,1,2023-06-24 09:25:11,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:22:51,816
Croissant - Butter - FM,1,2023-06-24 09:22:22,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:22:22,816
Soda - FM,1,2023-06-24 09:22:22,816
KA - Original - FM,1,2023-06-24 09:21:20,816
Drink 1 - Drip Coffee - FM,1,2023-06-24 09:21:20,816
Croissant - Pain Au Raisin - FM,1,2023-06-24 09:21:20,816
Croissant - Cinnamon Sugar Sticks - FM,2,2023-06-24 09:20:20,816
Drink 5 -Hibiscus - FM,1,2023-06-24 09:20:20,816
Drink 3 - Mango Black Tea - FM,1,2023-06-24 09:20:20,816
Croissant - Ube & Strawberry - FM,1,2023-06-24 09:20:04,816
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 09:20:04,816
Berry Croissant,1,2023-06-24 09:19:24,816
Banana Bread w. Walnuts - FM,1,2023-06-24 09:17:47,816
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 09:17:35,816
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 09:16:25,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:16:12,816
Drink 5 -Hibiscus - FM,1,2023-06-24 09:16:12,816
Drink 2 - Cold Brew - FM,2,2023-06-24 09:15:39,816
Berry Croissant,1,2023-06-24 09:15:39,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:14:37,816
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 09:12:43,816
Drink 3 - Mango Black Tea - FM,1,2023-06-24 09:12:43,816
Croissant - Butter - FM,4,2023-06-24 09:12:29,816
Croissant - Butter - FM,1,2023-06-24 09:11:39,816
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 09:10:20,816
Drink 1 - Drip Coffee - FM,1,2023-06-24 09:10:20,816
KA - Original - FM,1,2023-06-24 09:09:31,816
Drink 5 -Hibiscus - FM,1,2023-06-24 09:08:49,816
Croissant - Ube & Strawberry - FM,1,2023-06-24 09:08:41,816
Drink 3 - Mango Black Tea - FM,1,2023-06-24 09:08:41,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:08:13,816
KA - Original - FM,1,2023-06-24 09:07:34,816
Drink 3 - Mango Black Tea - FM,1,2023-06-24 09:07:34,816
KA - Original - FM,1,2023-06-24 09:05:59,816
Drink 3 - Mango Black Tea - FM,1,2023-06-24 09:05:59,816
Drink 2 - Cold Brew - FM,1,2023-06-24 09:05:22,816
Soda - FM,1,2023-06-24 09:04:49,816
Danish - Blueberry - FM,1,2023-06-24 09:04:49,816
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 09:04:02,816
Banana Bread w. Walnuts - FM,1,2023-06-24 09:03:42,816
Banana Bread w. Walnuts - FM,1,2023-06-24 09:02:04,816
Berry Croissant,1,2023-06-24 09:01:30,816
Danish - Blueberry - FM,1,2023-06-24 08:59:28,704
Drink 3 - Mango Black Tea - FM,1,2023-06-24 08:57:33,704
Croissant - Ube & Strawberry - FM,1,2023-06-24 08:57:33,704
KA - Original - FM,1,2023-06-24 08:54:52,704
Danish - Blueberry - FM,1,2023-06-24 08:54:52,704
Soda - FM,1,2023-06-24 08:54:52,704
Drink 3 - Mango Black Tea - FM,1,2023-06-24 08:53:51,704
Croissant - Pain Au Raisin - FM,1,2023-06-24 08:53:36,704
Danish - Blueberry - FM,1,2023-06-24 08:53:15,704
Croissant - Almond - FM,1,2023-06-24 08:52:46,704
Drink 1 - Drip Coffee - FM,1,2023-06-24 08:52:46,704
Croissant - Butter - FM,2,2023-06-24 08:52:18,704
Croissant - Almond - FM,1,2023-06-24 08:51:20,704
Croissant - Coffee & Macadamia - FM,1,2023-06-24 08:51:20,704
KA - Original - FM,1,2023-06-24 08:51:20,704
Croissant - Butter - FM,1,2023-06-24 08:49:24,704
Danish - Blueberry - FM,1,2023-06-24 08:49:24,704
Drink 1 - Drip Coffee - FM,1,2023-06-24 08:49:24,704
Muffin - Guilt Free - FM,1,2023-06-24 08:47:36,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:47:36,704
Drink 3 - Mango Black Tea - FM,2,2023-06-24 08:47:35,704
Croissant - Almond - FM,1,2023-06-24 08:47:35,704
Croissant - Pain Au Chocolat - FM,1,2023-06-24 08:46:50,704
Berry Croissant,1,2023-06-24 08:46:49,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:46:18,704
Berry Croissant,1,2023-06-24 08:45:50,704
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 08:45:50,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:45:46,704
Croissant - Butter - FM,3,2023-06-24 08:43:49,704
Croissant - Pain Au Chocolat - FM,1,2023-06-24 08:41:27,704
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 08:41:27,704
Croissant - Cinnamon Sugar Sticks - FM,1,2023-06-24 08:41:01,704
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 08:41:01,704
Croissant - Coffee & Macadamia - FM,1,2023-06-24 08:39:00,704
Muffin - Guilt Free - FM,1,2023-06-24 08:38:19,704
Berry Croissant,1,2023-06-24 08:38:19,704
Drink 3 - Mango Black Tea - FM,2,2023-06-24 08:38:19,704
Banana Bread w. Walnuts - FM,1,2023-06-24 08:36:42,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:36:42,704
KA - Original - FM,2,2023-06-24 08:36:06,704
Croissant - Pain Au Raisin - FM,1,2023-06-24 08:36:06,704
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 08:36:06,704
KA - Original - FM,1,2023-06-24 08:35:49,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:35:49,704
Soda - FM,1,2023-06-24 08:35:09,704
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 08:35:09,704
Banana Bread w. Walnuts - FM,1,2023-06-24 08:35:09,704
Drink 1 - Drip Coffee - FM,1,2023-06-24 08:34:17,704
Muffin - Guilt Free - FM,1,2023-06-24 08:33:41,704
KA - Original - FM,1,2023-06-24 08:33:41,704
Drink 3 - Mango Black Tea - FM,2,2023-06-24 08:33:41,704
KA - Original - FM,1,2023-06-24 08:32:47,704
Berry Croissant,1,2023-06-24 08:32:47,704
Drink 3 - Mango Black Tea - FM,1,2023-06-24 08:30:14,704
Croissant - Ube & Strawberry - FM,1,2023-06-24 08:29:57,704
Drink 2 - Cold Brew - FM,2,2023-06-24 08:29:57,704
Croissant - Almond - FM,1,2023-06-24 08:28:26,704
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 08:28:26,704
Croissant - Coffee & Macadamia - FM,1,2023-06-24 08:28:11,704
Croissant - Pain Au Chocolat - FM,1,2023-06-24 08:25:54,704
Drink 1 - Drip Coffee - FM,1,2023-06-24 08:23:59,704
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 08:23:59,704
Croissant - Almond - FM,1,2023-06-24 08:23:59,704
Croissant - Pain Au Chocolat - FM,1,2023-06-24 08:23:33,704
Croissant - Ube & Strawberry - FM,1,2023-06-24 08:23:33,704
Berry Croissant,1,2023-06-24 08:22:20,704
Croissant - Almond - FM,1,2023-06-24 08:22:20,704
Drink 5 -Hibiscus - FM,1,2023-06-24 08:22:17,704
KA - Original - FM,1,2023-06-24 08:21:27,704
Danish - Blueberry - FM,1,2023-06-24 08:21:27,704
Drink 5 -Hibiscus - FM,1,2023-06-24 08:21:10,704
Croissant - Ube & Strawberry - FM,1,2023-06-24 08:20:32,704
Berry Croissant,1,2023-06-24 08:20:32,704
Croissant - Pain Au Chocolat - FM,1,2023-06-24 08:20:32,704
Berry Croissant,1,2023-06-24 08:19:51,704
Banana Bread w. Walnuts - FM,1,2023-06-24 08:19:04,704
Muffin - Guilt Free - FM,1,2023-06-24 08:19:04,704
KA - Everything - FM,1,2023-06-24 08:19:04,704
Croissant - Almond - FM,1,2023-06-24 08:17:55,704
KA - Everything - FM,2,2023-06-24 08:17:45,704
Drink 3 - Mango Black Tea - FM,1,2023-06-24 08:16:54,704
Danish - Blueberry - FM,1,2023-06-24 08:16:30,704
Drink 5 -Hibiscus - FM,1,2023-06-24 08:16:30,704
Berry Croissant,1,2023-06-24 08:16:27,704
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 08:16:27,704
Drink 5 -Hibiscus - FM,1,2023-06-24 08:16:01,704
Croissant - Pain Au Chocolat - FM,2,2023-06-24 08:15:36,704
Drink 3 - Mango Black Tea - FM,1,2023-06-24 08:15:36,704
Drink 5 -Hibiscus - FM,1,2023-06-24 08:15:34,704
Croissant - Ube & Strawberry - FM,1,2023-06-24 08:15:01,704
Drink 3 - Mango Black Tea - FM,1,2023-06-24 08:14:20,704
Croissant - Coffee & Macadamia - FM,1,2023-06-24 08:14:05,704
Croissant - Butter - FM,1,2023-06-24 08:13:10,704
Croissant - Coffee & Macadamia - FM,1,2023-06-24 08:12:52,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:12:52,704
Soda - FM,2,2023-06-24 08:12:45,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:11:24,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:11:03,704
Croissant - Butter - FM,1,2023-06-24 08:10:42,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:10:25,704
Croissant - Ube & Strawberry - FM,1,2023-06-24 08:09:30,704
Danish - Citrus & Almond - FM,1,2023-06-24 08:09:30,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:09:30,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:08:07,704
Drink 5 -Hibiscus - FM,1,2023-06-24 08:08:07,704
Croissant - Butter - FM,1,2023-06-24 08:08:07,704
Croissant - Ube & Strawberry - FM,1,2023-06-24 08:08:07,704
Croissant - Ube & Strawberry - FM,1,2023-06-24 08:07:58,704
Croissant - Ube & Strawberry - FM,1,2023-06-24 08:07:23,704
Croissant - Coffee & Macadamia - FM,1,2023-06-24 08:07:23,704
Drink 2 - Cold Brew - FM,1,2023-06-24 08:03:42,704
Croissant - Almond - FM,1,2023-06-24 08:03:42,704
Berry Croissant,1,2023-06-24 08:02:53,704
Croissant - Pain Au Chocolat - FM,2,2023-06-24 08:00:57,704
Danish - Blueberry - FM,1,2023-06-24 08:00:57,704
Croissant - Butter - FM,2,2023-06-24 08:00:57,704
Croissant - Almond - FM,1,2023-06-24 07:59:27,516
Berry Croissant,1,2023-06-24 07:59:27,516
Drink 1 - Drip Coffee - FM,1,2023-06-24 07:57:27,516
KA - Original - FM,1,2023-06-24 07:56:42,516
Croissant - Pain Au Raisin - FM,1,2023-06-24 07:56:42,516
Drink 3 - Mango Black Tea - FM,1,2023-06-24 07:54:58,516
Croissant - Pain Au Chocolat - FM,1,2023-06-24 07:54:01,516
Drink 1 - Drip Coffee - FM,1,2023-06-24 07:53:56,516
Croissant - Coffee & Macadamia - FM,1,2023-06-24 07:53:56,516
Croissant - Pain Au Chocolat - FM,1,2023-06-24 07:52:30,516
Croissant - Coffee & Macadamia - FM,1,2023-06-24 07:52:30,516
Drink 1 - Drip Coffee - FM,1,2023-06-24 07:50:19,516
Berry Croissant,2,2023-06-24 07:49:29,516
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 07:46:12,516
Drink 2 - Cold Brew - FM,1,2023-06-24 07:46:12,516
Drink 2 - Cold Brew - FM,1,2023-06-24 07:44:34,516
Croissant - Almond - FM,1,2023-06-24 07:42:48,516
Danish - Blueberry - FM,1,2023-06-24 07:42:48,516
Croissant - Pain Au Chocolat - FM,1,2023-06-24 07:41:04,516
Croissant - Cinnamon Sugar Sticks - FM,1,2023-06-24 07:41:04,516
Croissant - Ube & Strawberry - FM,1,2023-06-24 07:40:43,516
Drink 2 - Cold Brew - FM,1,2023-06-24 07:40:43,516
KA - Original - FM,1,2023-06-24 07:40:12,516
KA - Everything - FM,1,2023-06-24 07:40:12,516
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 07:40:12,516
Drink 1 - Drip Coffee - FM,1,2023-06-24 07:39:55,516
Berry Croissant,2,2023-06-24 07:39:01,516
Croissant - Pain Au Chocolat - FM,1,2023-06-24 07:35:19,516
Danish - Blueberry - FM,1,2023-06-24 07:35:19,516
Danish - Blueberry - FM,1,2023-06-24 07:35:13,516
Drink 1 - Drip Coffee - FM,1,2023-06-24 07:29:54,516
Croissant - Almond - FM,1,2023-06-24 07:29:54,516
Berry Croissant,1,2023-06-24 07:29:54,516
Drink 1 - Drip Coffee - FM,1,2023-06-24 07:29:54,516
Danish - Blueberry - FM,1,2023-06-24 07:28:39,516
Berry Croissant,1,2023-06-24 07:28:39,516
Croissant - Almond - FM,1,2023-06-24 07:25:58,516
Drink 1 - Drip Coffee - FM,1,2023-06-24 07:24:26,516
Croissant - Pain Au Chocolat - FM,1,2023-06-24 07:23:37,516
Drink 4 - Strawberry Lemonade - FM,1,2023-06-24 07:21:15,516
Drink 2 - Cold Brew - FM,1,2023-06-24 07:20:17,516
KA - Everything - FM,1,2023-06-24 07:20:17,516
Croissant - Almond - FM,1,2023-06-24 07:13:58,516
Croissant - Coffee & Macadamia - FM,1,2023-06-24 07:13:52,516
Drink 3 - Mango Black Tea - FM,1,2023-06-24 07:13:52,516
Croissant - Coffee & Macadamia - FM,1,2023-06-24 07:12:18,516
Croissant - Pain Au Chocolat - FM,1,2023-06-24 07:12:18,516
Drink 1 - Drip Coffee - FM,2,2023-06-24 07:05:45,516
Drink 2 - Cold Brew - FM,1,2023-06-24 07:03:50,516
Croissant - Almond - FM,1,2023-06-17 12:00:37,565
Orange & Almond Danish,1,2023-06-17 11:59:25,565
Croissant - Coffee & Macadamia - FM,1,2023-06-17 11:58:58,565
Root Beer,2,2023-06-17 11:58:58,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:58:29,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:56:56,565
Orange & Almond Danish,1,2023-06-17 11:54:07,565
Croissant - Butter - FM,1,2023-06-17 11:53:17,565
Orange & Almond Danish,1,2023-06-17 11:51:26,565
Croissant - Pain Au Raisin - FM,1,2023-06-17 11:51:26,565
Croissant - Ube & Strawberry - FM,1,2023-06-17 11:48:49,565
Croissant - Coffee & Macadamia - FM,1,2023-06-17 11:48:49,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:48:49,565
Root Beer,1,2023-06-17 11:48:49,565
Croissant - Almond - FM,1,2023-06-17 11:46:16,565
Croissant - Ube & Strawberry - FM,1,2023-06-17 11:42:15,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:41:18,565
Ginger Ale,1,2023-06-17 11:41:04,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:37:40,565
Croissant - Coffee & Macadamia - FM,1,2023-06-17 11:37:17,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:37:17,565
Drink 3 - Mango Black Tea - FM,1,2023-06-17 11:34:41,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:34:05,565
Ginger Ale,1,2023-06-17 11:32:54,565
Drink 3 - Mango Black Tea - FM,1,2023-06-17 11:29:59,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:29:30,565
Croissant - Almond - FM,1,2023-06-17 11:29:13,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:22:51,565
Croissant - Coffee & Macadamia - FM,1,2023-06-17 11:20:12,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:19:34,565
Drink 3 - Mango Black Tea - FM,2,2023-06-17 11:14:53,565
Croissant - Butter - FM,1,2023-06-17 11:13:53,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:13:10,565
Croissant - Ube & Strawberry - FM,1,2023-06-17 11:12:34,565
Croissant - Coffee & Macadamia - FM,1,2023-06-17 11:12:34,565
Danish - Citrus & Almond - FM,1,2023-06-17 11:12:19,565
Drink 4 - Strawberry Lemonade - FM,1,2023-06-17 11:10:57,565
Drink 3 - Mango Black Tea - FM,1,2023-06-17 11:10:57,565
Croissant - Butter - FM,1,2023-06-17 11:10:57,565
Croissant - Butter - FM,1,2023-06-17 11:10:33,565
Danish - Blueberry - FM,1,2023-06-17 11:09:45,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:09:45,565
Croissant - Almond - FM,1,2023-06-17 11:08:41,565
Croissant - Coffee & Macadamia - FM,1,2023-06-17 11:08:41,565
Croissant - Butter - FM,1,2023-06-17 11:08:41,565
Croissant - Ube & Strawberry - FM,1,2023-06-17 11:08:41,565
Croissant - Almond - FM,1,2023-06-17 11:03:29,565
Drink 2 - Cold Brew - FM,1,2023-06-17 11:02:57,565
Croissant - Ube & Strawberry - FM,1,2023-06-17 10:56:34,700
Danish - Blueberry - FM,1,2023-06-17 10:56:34,700
Croissant - Almond - FM,1,2023-06-17 10:56:34,700
Croissant - Butter - FM,1,2023-06-17 10:55:09,700
Danish - Blueberry - FM,1,2023-06-17 10:55:09,700
Croissant - Almond - FM,1,2023-06-17 10:54:06,700
Danish - Citrus & Almond - FM,1,2023-06-17 10:54:06,700
Croissant - Almond - FM,1,2023-06-17 10:52:18,700
Drink 3 - Mango Black Tea - FM,1,2023-06-17 10:50:40,700
Croissant - Ube & Strawberry - FM,2,2023-06-17 10:49:15,700
Croissant - Almond - FM,1,2023-06-17 10:49:04,700
Croissant - Coffee & Macadamia - FM,1,2023-06-17 10:49:04,700
Drink 3 - Mango Black Tea - FM,1,2023-06-17 10:48:29,700
Drink 3 - Mango Black Tea - FM,1,2023-06-17 10:47:58,700
Croissant - Ube & Strawberry - FM,1,2023-06-17 10:47:35,700
Drink 3 - Mango Black Tea - FM,1,2023-06-17 10:46:49,700
Croissant - Butter - FM,1,2023-06-17 10:46:19,700
Orange & Almond Danish,1,2023-06-17 10:46:19,700
Muffin - Guilt Free - FM,1,2023-06-17 10:44:06,700
Drink 3 - Mango Black Tea - FM,1,2023-06-17 10:44:06,700
Croissant - Almond - FM,1,2023-06-17 10:42:38,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:42:38,700
Croissant - Coffee & Macadamia - FM,1,2023-06-17 10:41:41,700
Muffin - Guilt Free - FM,1,2023-06-17 10:41:41,700
Ginger Ale,1,2023-06-17 10:41:35,700
Croissant - Coffee & Macadamia - FM,1,2023-06-17 10:40:43,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:40:41,700
Croissant - Coffee & Macadamia - FM,1,2023-06-17 10:40:08,700
Croissant - Ube & Strawberry - FM,1,2023-06-17 10:39:29,700
Croissant - Butter - FM,1,2023-06-17 10:38:53,700
Drink 4 - Strawberry Lemonade - FM,1,2023-06-17 10:36:35,700
Muffin - Guilt Free - FM,2,2023-06-17 10:36:13,700
Danish - Blueberry - FM,1,2023-06-17 10:34:20,700
Drink 4 - Strawberry Lemonade - FM,1,2023-06-17 10:34:20,700
Danish - Blueberry - FM,2,2023-06-17 10:34:18,700
KA - Everything - FM,1,2023-06-17 10:33:32,700
Croissant - Almond - FM,1,2023-06-17 10:33:29,700
Danish - Blueberry - FM,1,2023-06-17 10:32:33,700
Croissant - Cinnamon Sugar Sticks - FM,3,2023-06-17 10:32:05,700
Croissant - Butter - FM,1,2023-06-17 10:31:41,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:30:34,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:30:10,700
KA - Everything - FM,1,2023-06-17 10:29:18,700
KA - Everything - FM,1,2023-06-17 10:28:23,700
Croissant - Pain Au Chocolat - FM,1,2023-06-17 10:28:23,700
Croissant - Coffee & Macadamia - FM,1,2023-06-17 10:28:23,700
Danish - Blueberry - FM,1,2023-06-17 10:27:42,700
Danish - Blueberry - FM,1,2023-06-17 10:25:47,700
Croissant - Pain Au Raisin - FM,1,2023-06-17 10:25:47,700
Drink 1 - Drip Coffee - FM,1,2023-06-17 10:22:50,700
Drink 4 - Strawberry Lemonade - FM,1,2023-06-17 10:22:14,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:22:14,700
Drink 3 - Mango Black Tea - FM,1,2023-06-17 10:21:48,700
Croissant - Pain Au Chocolat - FM,1,2023-06-17 10:21:48,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:21:43,700
Croissant - Ube & Strawberry - FM,1,2023-06-17 10:20:33,700
KA - Everything - FM,1,2023-06-17 10:20:33,700
Croissant - Butter - FM,1,2023-06-17 10:20:13,700
Croissant - Coffee & Macadamia - FM,1,2023-06-17 10:20:13,700
Drink 2 - Cold Brew - FM,2,2023-06-17 10:19:11,700
Croissant - Pain Au Chocolat - FM,3,2023-06-17 10:19:11,700
Drink 4 - Strawberry Lemonade - FM,1,2023-06-17 10:19:08,700
Croissant - Butter - FM,1,2023-06-17 10:19:08,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:18:12,700
Croissant - Pain Au Chocolat - FM,1,2023-06-17 10:18:04,700
Croissant - Almond - FM,1,2023-06-17 10:17:50,700
Croissant - Coffee & Macadamia - FM,1,2023-06-17 10:17:50,700
Berry Croissant,1,2023-06-17 10:17:50,700
Croissant - Butter - FM,1,2023-06-17 10:17:13,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:16:22,700
Croissant - Ube & Strawberry - FM,1,2023-06-17 10:16:06,700
Drink 4 - Strawberry Lemonade - FM,1,2023-06-17 10:15:44,700
Drink 3 - Mango Black Tea - FM,1,2023-06-17 10:15:44,700
Danish - Citrus & Almond - FM,1,2023-06-17 10:14:59,700
Berry Croissant,1,2023-06-17 10:14:53,700
Berry Croissant,1,2023-06-17 10:14:33,700
Berry Croissant,1,2023-06-17 10:14:25,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:14:25,700
Drink 3 - Mango Black Tea - FM,1,2023-06-17 10:14:03,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:13:58,700
Croissant - Pain Au Chocolat - FM,1,2023-06-17 10:13:58,700
Croissant - Butter - FM,1,2023-06-17 10:13:18,700
Danish - Blueberry - FM,1,2023-06-17 10:13:18,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:13:01,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:12:27,700
Croissant - Pain Au Chocolat - FM,1,2023-06-17 10:12:27,700
Croissant - Coffee & Macadamia - FM,1,2023-06-17 10:11:35,700
Croissant - Butter - FM,1,2023-06-17 10:10:39,700
Croissant - Pain Au Chocolat - FM,1,2023-06-17 10:09:58,700
Drink 4 - Strawberry Lemonade - FM,2,2023-06-17 10:06:00,700
Drink 3 - Mango Black Tea - FM,1,2023-06-17 10:05:11,700
Drink 2 - Cold Brew - FM,1,2023-06-17 10:04:20,700
Danish - Blueberry - FM,1,2023-06-17 10:04:10,700
Danish - Blueberry - FM,1,2023-06-17 10:03:48,700
Drink 3 - Mango Black Tea - FM,1,2023-06-17 10:03:48,700
Croissant - Butter - FM,1,2023-06-17 10:02:43,700
Drink 4 - Strawberry Lemonade - FM,1,2023-06-17 10:02:34,700
Muffin - Guilt Free - FM,1,2023-06-17 10:02:15,700
Croissant - Cinnamon Sugar Sticks - FM,1,2023-06-17 10:02:15,700
Croissant - Butter - FM,1,2023-06-17 10:02:15,700
Danish - Blueberry - FM,1,2023-06-17 10:00:46,700
Danish - Blueberry - FM,1,2023-06-17 10:00:16,700
Banana Bread w. Walnuts - FM,1,2023-06-17 10:00:08,700
Croissant - Ube & Strawberry - FM,1,2023-06-17 10:00:08,700
Berry Croissant,1,2023-06-17 10:00:08,700
Croissant - Coffee & Macadamia - FM,1,2023-06-17 09:59:06,865
Drink 3 - Mango Black Tea - FM,1,2023-06-17 09:59:01,865
Drink 4 - Strawberry Lemonade - FM,1,2023-06-17 09:59:01,865
Croissant - Almond - FM,1,2023-06-17 09:57:43,865
