Item,Qty,Datetime
Pain Au Chocolat - FM,1.0,2024-10-12 09:04:33
Iced Teas - FM,1.0,2024-10-12 09:02:17
Pistachio Croissant - FM,1.0,2024-10-12 08:57:03
Drip Coffee - FM,1.0,2024-10-12 08:56:12
Butter Croissant - FM,1.0,2024-10-12 08:56:12
Pain Au Chocolat - FM,1.0,2024-10-12 08:55:24
Iced Teas - FM,1.0,2024-10-12 08:55:24
Butter Croissant - FM,1.0,2024-10-12 08:52:39
Drip Coffee - FM,1.0,2024-10-12 08:52:39
Flavored Lemonade - FM,1.0,2024-10-12 08:52:14
Pandan Coconut Roll - FM,1.0,2024-10-12 08:52:14
Ube & Strawberry Croissant - FM,1.0,2024-10-12 08:51:15
Drip Coffee - FM,1.0,2024-10-12 08:51:15
Berry Croissant - FM,1.0,2024-10-12 08:51:00
Drip Coffee - FM,1.0,2024-10-12 08:49:57
Pandan Coconut Roll - FM,1.0,2024-10-12 08:49:09
Flavored Lemonade - FM,1.0,2024-10-12 08:47:23
Drip Coffee - FM,1.0,2024-10-12 08:43:37
Pear & Strawberry Bostock - FM,1.0,2024-10-12 08:42:08
Berry Croissant - FM,1.0,2024-10-12 08:42:08
Butter Croissant - FM,3.0,2024-10-12 08:38:53
Butter Croissant - FM,1.0,2024-10-12 08:37:22
Pear & Strawberry Bostock - FM,2.0,2024-10-12 08:37:02
Pandan Coconut Roll - FM,1.0,2024-10-12 08:37:02
Ube & Strawberry Croissant - FM,1.0,2024-10-12 08:37:02
Drip Coffee - FM,2.0,2024-10-12 08:33:47
Flavored Lemonade - FM,1.0,2024-10-12 08:33:47
Pear & Strawberry Bostock - FM,1.0,2024-10-12 08:32:29
Flavored Lemonade - FM,1.0,2024-10-12 08:32:29
Pandan Coconut Roll - FM,1.0,2024-10-12 08:31:33
Berry Croissant - FM,1.0,2024-10-12 08:31:33
Berry Croissant - FM,1.0,2024-10-12 08:30:05
Drip Coffee - FM,1.0,2024-10-12 08:29:34
Ube & Strawberry Croissant - FM,1.0,2024-10-12 08:29:34
Drip Coffee - FM,1.0,2024-10-12 08:28:58
Drip Coffee - FM,2.0,2024-10-12 08:28:03
Pain Au Chocolat - FM,1.0,2024-10-12 08:27:36
Chocohaz Coffee Croissant - FM,-1.0,2024-10-12 08:27:10
Chocohaz Coffee Croissant - FM,1.0,2024-10-12 08:25:44
Pandan Coconut Roll - FM,1.0,2024-10-12 08:25:09
Flavored Lemonade - FM,1.0,2024-10-12 08:25:09
Iced Teas - FM,1.0,2024-10-12 08:25:09
Ube & Strawberry Croissant - FM,1.0,2024-10-12 08:23:49
Berry Croissant - FM,1.0,2024-10-12 08:23:49
Butter Croissant - FM,2.0,2024-10-12 08:20:09
Pain Au Chocolat - FM,2.0,2024-10-12 08:20:09
Kouign Amann - FM,2.0,2024-10-12 08:20:09
Kouign Amann - FM,1.0,2024-10-12 08:19:55
Drip Coffee - FM,1.0,2024-10-12 08:19:55
Chocohaz Coffee Croissant - FM,1.0,2024-10-12 08:15:10
Butter Croissant - FM,3.0,2024-10-12 08:15:03
Pandan Coconut Roll - FM,1.0,2024-10-12 08:14:29
Pear & Strawberry Bostock - FM,1.0,2024-10-12 08:14:29
Drip Coffee - FM,1.0,2024-10-12 08:14:29
Kouign Amann - FM,1.0,2024-10-12 08:13:28
Pear & Strawberry Bostock - FM,1.0,2024-10-12 08:13:28
Kouign Amann - FM,1.0,2024-10-12 08:12:52
Drip Coffee - FM,1.0,2024-10-12 08:12:52
Drip Coffee - FM,1.0,2024-10-12 08:08:37
Chocohaz Coffee Croissant - FM,1.0,2024-10-12 08:08:37
Pistachio Croissant - FM,1.0,2024-10-12 08:07:06
Kouign Amann - FM,1.0,2024-10-12 08:07:06
Kouign Amann - FM,1.0,2024-10-12 08:04:34
Butter Croissant - FM,2.0,2024-10-12 08:03:28
Kouign Amann - FM,1.0,2024-10-12 08:02:17
Butter Croissant - FM,1.0,2024-10-12 07:56:17
Chocohaz Coffee Croissant - FM,1.0,2024-10-12 07:56:17
Flavored Lemonade - FM,1.0,2024-10-12 07:54:42
Pain Au Chocolat - FM,1.0,2024-10-12 07:50:24
Drip Coffee - FM,1.0,2024-10-12 07:45:39
Iced Teas - FM,1.0,2024-10-12 07:45:39
Berry Croissant - FM,1.0,2024-10-12 07:39:21
Pear & Strawberry Bostock - FM,1.0,2024-10-12 07:39:21
Everything Kouign Amann - FM,1.0,2024-10-12 07:38:35
Pear & Strawberry Bostock - FM,1.0,2024-10-12 07:38:35
Kouign Amann - FM,1.0,2024-10-12 07:30:00
Pain Au Chocolat - FM,2.0,2024-10-12 07:25:11
Berry Croissant - FM,1.0,2024-10-12 07:24:15
Ube & Strawberry Croissant - FM,2.0,2024-10-12 07:24:15
Drip Coffee - FM,1.0,2024-10-12 07:22:13
Drip Coffee - FM,1.0,2024-10-12 07:19:00
Pain Au Chocolat - FM,1.0,2024-10-12 07:15:11
Almond Croissant - FM,1.0,2024-10-12 07:14:04
Berry Croissant - FM,1.0,2024-10-12 07:14:04
Butter Croissant - FM,1.0,2024-10-12 07:14:04
Chocohaz Coffee Croissant - FM,1.0,2024-10-12 07:14:04
Kouign Amann - FM,1.0,2024-10-12 07:14:04
Pain Au Chocolat - FM,1.0,2024-10-12 07:14:04
Pandan Coconut Roll - FM,1.0,2024-10-12 07:14:04
Pear & Strawberry Bostock - FM,1.0,2024-10-12 07:14:04
Pistachio Croissant - FM,1.0,2024-10-12 07:14:04
Ube & Strawberry Croissant - FM,1.0,2024-10-12 07:14:04
Almond Croissant - FM,1.0,2024-10-12 07:10:44
Butter Croissant - FM,1.0,2024-10-12 07:10:44
Pandan Coconut Roll - FM,1.0,2024-10-12 07:10:20
Ube & Strawberry Croissant - FM,1.0,2024-10-12 07:10:20
Chocohaz Coffee Croissant - FM,1.0,2024-10-12 07:10:20
Drip Coffee - FM,1.0,2024-10-12 07:10:20
Drip Coffee - FM,2.0,2024-10-12 07:04:23
Hop Water - FM,1.0,2024-10-05 11:44:42
Hop Water - FM,1.0,2024-10-05 11:43:55
Everything Kouign Amann - FM,1.0,2024-10-05 11:42:30
Pistachio Croissant - FM,1.0,2024-10-05 11:34:34
Hop Water - FM,1.0,2024-10-05 11:28:47
Pistachio Croissant - FM,1.0,2024-10-05 11:28:39
Everything Kouign Amann - FM,1.0,2024-10-05 11:27:02
Iced Teas - FM,1.0,2024-10-05 11:26:36
Iced Teas - FM,1.0,2024-10-05 11:24:53
Almond Croissant - FM,1.0,2024-10-05 11:23:39
Pistachio Croissant - FM,1.0,2024-10-05 11:23:39
Almond Croissant - FM,1.0,2024-10-05 11:17:11
Pistachio Croissant - FM,1.0,2024-10-05 11:17:11
Cold Brew - FM,1.0,2024-10-05 11:17:11
Drip Coffee - FM,1.0,2024-10-05 11:15:54
4 pack hop water - FM,1.0,2024-10-05 11:15:49
Pandan Coconut Roll - FM,1.0,2024-10-05 11:13:45
Iced Teas - FM,1.0,2024-10-05 11:13:23
Flavored Lemonade - FM,1.0,2024-10-05 11:08:08
4 pack hop water - FM,1.0,2024-10-05 11:06:08
Flavored Lemonade - FM,1.0,2024-10-05 11:06:08
Almond Croissant - FM,1.0,2024-10-05 11:05:24
Drip Coffee - FM,1.0,2024-10-05 11:05:24
Almond Croissant - FM,1.0,2024-10-05 11:04:49
Pistachio Croissant - FM,1.0,2024-10-05 11:04:49
Pandan Coconut Roll - FM,1.0,2024-10-05 11:04:49
Flavored Lemonade - FM,1.0,2024-10-05 11:04:49
Pistachio Croissant - FM,1.0,2024-10-05 11:02:24
Everything Kouign Amann - FM,1.0,2024-10-05 11:02:24
Drip Coffee - FM,1.0,2024-10-05 11:01:22
Everything Kouign Amann - FM,1.0,2024-10-05 10:57:08
Flavored Lemonade - FM,1.0,2024-10-05 10:51:12
Ube & Strawberry Croissant - FM,1.0,2024-10-05 10:48:01
Pandan Coconut Roll - FM,1.0,2024-10-05 10:48:01
Pistachio Croissant - FM,1.0,2024-10-05 10:47:30
Ube & Strawberry Croissant - FM,1.0,2024-10-05 10:47:30
Cold Brew - FM,1.0,2024-10-05 10:47:30
Cold Brew - FM,1.0,2024-10-05 10:47:16
Pandan Coconut Roll - FM,1.0,2024-10-05 10:46:35
Iced Teas - FM,1.0,2024-10-05 10:44:48
Flavored Lemonade - FM,1.0,2024-10-05 10:44:06
Pistachio Croissant - FM,1.0,2024-10-05 10:44:06
Flavored Lemonade - FM,1.0,2024-10-05 10:43:20
Ube & Strawberry Croissant - FM,1.0,2024-10-05 10:43:14
Ube & Strawberry Croissant - FM,1.0,2024-10-05 10:42:55
Everything Kouign Amann - FM,1.0,2024-10-05 10:42:29
Pandan Coconut Roll - FM,1.0,2024-10-05 10:42:29
Pistachio Croissant - FM,1.0,2024-10-05 10:42:29
Ube & Strawberry Croissant - FM,1.0,2024-10-05 10:42:29
Ube & Strawberry Croissant - FM,1.0,2024-10-05 10:40:47
Ube & Strawberry Croissant - FM,1.0,2024-10-05 10:37:41
4 pack hop water - FM,1.0,2024-10-05 10:36:59
Iced Teas - FM,1.0,2024-10-05 10:35:14
Flavored Lemonade - FM,1.0,2024-10-05 10:34:41
Flavored Lemonade - FM,1.0,2024-10-05 10:34:05
Flavored Lemonade - FM,1.0,2024-10-05 10:33:38
Cold Brew - FM,1.0,2024-10-05 10:31:08
Iced Teas - FM,1.0,2024-10-05 10:29:16
Kouign Amann - FM,1.0,2024-10-05 10:27:46
Pandan Coconut Roll - FM,1.0,2024-10-05 10:26:38
Kouign Amann - FM,1.0,2024-10-05 10:26:38
Cold Brew - FM,1.0,2024-10-05 10:26:38
Drip Coffee - FM,1.0,2024-10-05 10:25:59
Kouign Amann - FM,1.0,2024-10-05 10:25:19
Pandan Coconut Roll - FM,1.0,2024-10-05 10:25:19
Flavored Lemonade - FM,1.0,2024-10-05 10:24:26
Flavored Lemonade - FM,1.0,2024-10-05 10:20:53
Ube & Strawberry Croissant - FM,1.0,2024-10-05 10:19:03
Cold Brew - FM,1.0,2024-10-05 10:19:03
Ube & Strawberry Croissant - FM,1.0,2024-10-05 10:15:58
Berry Croissant - FM,1.0,2024-10-05 10:15:24
Almond Croissant - FM,1.0,2024-10-05 10:15:24
Berry Croissant - FM,1.0,2024-10-05 10:14:15
Cold Brew - FM,1.0,2024-10-05 10:14:15
Kouign Amann - FM,1.0,2024-10-05 10:13:41
Pandan Coconut Roll - FM,1.0,2024-10-05 10:13:41
Almond Croissant - FM,1.0,2024-10-05 10:13:05
Almond Croissant - FM,1.0,2024-10-05 10:12:58
Pain Au Chocolat - FM,1.0,2024-10-05 10:11:55
Chocohaz Coffee Croissant - FM,-1.0,2024-10-05 10:11:17
Chocohaz Coffee Croissant - FM,1.0,2024-10-05 10:10:23
Chocohaz Coffee Croissant - FM,1.0,2024-10-05 10:09:56
Everything Kouign Amann - FM,1.0,2024-10-05 10:09:56
Chocohaz Coffee Croissant - FM,1.0,2024-10-05 10:08:24
Pain Au Chocolat - FM,1.0,2024-10-05 10:07:26
Ube & Strawberry Croissant - FM,1.0,2024-10-05 10:06:24
Cold Brew - FM,1.0,2024-10-05 10:04:53
Kouign Amann - FM,1.0,2024-10-05 10:02:58
Berry Croissant - FM,1.0,2024-10-05 10:00:21
Chocohaz Coffee Croissant - FM,1.0,2024-10-05 10:00:21
Pain Au Chocolat - FM,1.0,2024-10-05 09:59:50
Kouign Amann - FM,1.0,2024-10-05 09:59:50
Cold Brew - FM,1.0,2024-10-05 09:59:50
Flavored Lemonade - FM,1.0,2024-10-05 09:59:50
Flavored Lemonade - FM,1.0,2024-10-05 09:56:04
Pain Au Chocolat - FM,1.0,2024-10-05 09:54:42
Iced Teas - FM,1.0,2024-10-05 09:54:18
Pain Au Chocolat - FM,1.0,2024-10-05 09:53:44
Ube & Strawberry Croissant - FM,1.0,2024-10-05 09:53:44
Cold Brew - FM,1.0,2024-10-05 09:53:22
Iced Teas - FM,1.0,2024-10-05 09:52:47
Pain Au Chocolat - FM,1.0,2024-10-05 09:52:18
Pain Au Chocolat - FM,1.0,2024-10-05 09:51:34
Pistachio Croissant - FM,1.0,2024-10-05 09:49:28
Berry Croissant - FM,1.0,2024-10-05 09:49:08
Pain Au Chocolat - FM,1.0,2024-10-05 09:48:17
Ube & Strawberry Croissant - FM,1.0,2024-10-05 09:47:57
Kouign Amann - FM,1.0,2024-10-05 09:47:57
Ube & Strawberry Croissant - FM,1.0,2024-10-05 09:47:57
Pistachio Croissant - FM,1.0,2024-10-05 09:47:08
Cold Brew - FM,1.0,2024-10-05 09:47:08
Flavored Lemonade - FM,1.0,2024-10-05 09:46:13
Ube & Strawberry Croissant - FM,1.0,2024-10-05 09:46:13
Ube & Strawberry Croissant - FM,1.0,2024-10-05 09:46:10
Pain Au Chocolat - FM,1.0,2024-10-05 09:45:09
Pistachio Croissant - FM,1.0,2024-10-05 09:44:12
Almond Croissant - FM,1.0,2024-10-05 09:44:12
Ube & Strawberry Croissant - FM,1.0,2024-10-05 09:43:29
Drip Coffee - FM,1.0,2024-10-05 09:43:29
Pear & Strawberry Bostock - FM,1.0,2024-10-05 09:42:20
Chocohaz Coffee Croissant - FM,2.0,2024-10-05 09:40:36
Pear & Strawberry Bostock - FM,1.0,2024-10-05 09:40:36
Chocohaz Coffee Croissant - FM,1.0,2024-10-05 09:38:49
Pandan Coconut Roll - FM,1.0,2024-10-05 09:38:35
Flavored Lemonade - FM,1.0,2024-10-05 09:37:38
Chocohaz Coffee Croissant - FM,1.0,2024-10-05 09:37:30
Everything Kouign Amann - FM,1.0,2024-10-05 09:37:30
Flavored Lemonade - FM,1.0,2024-10-05 09:37:22
Cold Brew - FM,1.0,2024-10-05 09:35:44
Cold Brew - FM,1.0,2024-10-05 09:34:35
Pain Au Chocolat - FM,2.0,2024-10-05 09:32:58
Berry Croissant - FM,1.0,2024-10-05 09:31:06
Everything Kouign Amann - FM,1.0,2024-10-05 09:29:59
Pear & Strawberry Bostock - FM,1.0,2024-10-05 09:29:42
Chocohaz Coffee Croissant - FM,1.0,2024-10-05 09:29:42
Flavored Lemonade - FM,2.0,2024-10-05 09:27:51
Berry Croissant - FM,1.0,2024-10-05 09:27:07
Butter Croissant - FM,1.0,2024-10-05 09:27:07
Butter Croissant - FM,2.0,2024-10-05 09:22:19
Pain Au Chocolat - FM,1.0,2024-10-05 09:21:30
Kouign Amann - FM,1.0,2024-10-05 09:21:30
Pain Au Chocolat - FM,1.0,2024-10-05 09:20:19
Butter Croissant - FM,1.0,2024-10-05 09:17:49
Pear & Strawberry Bostock - FM,1.0,2024-10-05 09:17:10
Pain Au Chocolat - FM,2.0,2024-10-05 09:16:17
Butter Croissant - FM,2.0,2024-10-05 09:16:12
Everything Kouign Amann - FM,1.0,2024-10-05 09:16:12
Ube & Strawberry Croissant - FM,1.0,2024-10-05 09:15:00
Pear & Strawberry Bostock - FM,2.0,2024-10-05 09:14:03
Iced Teas - FM,2.0,2024-10-05 09:12:33
Everything Kouign Amann - FM,1.0,2024-10-05 09:10:21
Almond Croissant - FM,1.0,2024-10-05 09:09:07
Butter Croissant - FM,1.0,2024-10-05 09:09:07
Chocohaz Coffee Croissant - FM,1.0,2024-10-05 09:07:26
Almond Croissant - FM,1.0,2024-10-05 09:07:26
Butter Croissant - FM,2.0,2024-10-05 09:05:36
Chocohaz Coffee Croissant - FM,1.0,2024-10-05 09:04:35
Almond Croissant - FM,1.0,2024-10-05 09:04:35
Pain Au Chocolat - FM,1.0,2024-10-05 08:59:47
Butter Croissant - FM,2.0,2024-10-05 08:59:01
Butter Croissant - FM,1.0,2024-10-05 08:58:34
Kouign Amann - FM,1.0,2024-10-05 08:58:34
Butter Croissant - FM,1.0,2024-10-05 08:57:14
Pistachio Croissant - FM,1.0,2024-10-05 08:57:14
Berry Croissant - FM,1.0,2024-10-05 08:57:14
4 pack hop water - FM,1.0,2024-10-05 08:56:12
Pear & Strawberry Bostock - FM,1.0,2024-10-05 08:55:33
Butter Croissant - FM,2.0,2024-10-05 08:51:08
Pain Au Chocolat - FM,1.0,2024-10-05 08:48:29
Pandan Coconut Roll - FM,1.0,2024-10-05 08:47:21
Pain Au Chocolat - FM,1.0,2024-10-05 08:45:54
Pandan Coconut Roll - FM,1.0,2024-10-05 08:45:54
Chocohaz Coffee Croissant - FM,1.0,2024-10-05 08:39:21
Pear & Strawberry Bostock - FM,1.0,2024-10-05 08:39:21
Almond Croissant - FM,1.0,2024-10-05 08:38:23
Berry Croissant - FM,2.0,2024-10-05 08:36:59
Pain Au Chocolat - FM,1.0,2024-10-05 08:36:04
Berry Croissant - FM,1.0,2024-10-05 08:31:01
Flavored Lemonade - FM,1.0,2024-10-05 08:31:01
Kouign Amann - FM,1.0,2024-10-05 08:28:19
Butter Croissant - FM,2.0,2024-10-05 08:26:09
Pistachio Croissant - FM,1.0,2024-10-05 08:26:09
Berry Croissant - FM,1.0,2024-10-05 08:17:49
Pandan Coconut Roll - FM,1.0,2024-10-05 08:15:37
Drip Coffee - FM,2.0,2024-10-05 08:15:37
Berry Croissant - FM,1.0,2024-10-05 08:14:43
Chocohaz Coffee Croissant - FM,1.0,2024-10-05 08:10:48
Berry Croissant - FM,1.0,2024-10-05 08:08:15
Pandan Coconut Roll - FM,1.0,2024-10-05 08:08:15
Pear & Strawberry Bostock - FM,1.0,2024-10-05 08:08:15
Butter Croissant - FM,1.0,2024-10-05 08:02:00
Almond Croissant - FM,1.0,2024-10-05 08:01:23
Pandan Coconut Roll - FM,1.0,2024-10-05 08:01:23
Pear & Strawberry Bostock - FM,3.0,2024-10-05 08:00:32
Iced Teas - FM,1.0,2024-10-05 07:59:39
Almond Croissant - FM,1.0,2024-10-05 07:59:08
Berry Croissant - FM,1.0,2024-10-05 07:59:08
Ube & Strawberry Croissant - FM,1.0,2024-10-05 07:58:45
Pain Au Chocolat - FM,2.0,2024-10-05 07:57:44
Butter Croissant - FM,1.0,2024-10-05 07:57:44
Butter Croissant - FM,2.0,2024-10-05 07:55:05
Pain Au Chocolat - FM,2.0,2024-10-05 07:55:05
Berry Croissant - FM,2.0,2024-10-05 07:55:05
Almond Croissant - FM,2.0,2024-10-05 07:55:05
Drip Coffee - FM,1.0,2024-10-05 07:45:01
Iced Teas - FM,1.0,2024-10-05 07:40:21
Pear & Strawberry Bostock - FM,1.0,2024-10-05 07:40:21
Flavored Lemonade - FM,1.0,2024-10-05 07:38:16
Cold Brew - FM,1.0,2024-10-05 07:38:16
Pistachio Croissant - FM,2.0,2024-10-05 07:35:23
Ube & Strawberry Croissant - FM,1.0,2024-10-05 07:34:10
Pandan Coconut Roll - FM,1.0,2024-10-05 07:34:10
Kouign Amann - FM,1.0,2024-10-05 07:34:10
Drip Coffee - FM,1.0,2024-10-05 07:34:10
Pear & Strawberry Bostock - FM,1.0,2024-10-05 07:34:10
Pear & Strawberry Bostock - FM,1.0,2024-10-05 07:28:17
Drip Coffee - FM,1.0,2024-10-05 07:28:17
Pistachio Croissant - FM,1.0,2024-10-05 07:16:05
Butter Croissant - FM,2.0,2024-10-05 07:06:14
Iced Teas - FM,1.0,2024-09-21 11:35:02
Ube & Strawberry Croissant - FM,1.0,2024-09-21 11:33:59
Flavored Lemonade - FM,1.0,2024-09-21 11:32:42
Pandan Coconut Roll - FM,1.0,2024-09-21 11:22:09
Cold Brew - FM,2.0,2024-09-21 11:17:01
Almond Croissant - FM,1.0,2024-09-21 11:17:01
Everything Kouign Amann - FM,1.0,2024-09-21 11:14:33
Ube & Strawberry Croissant - FM,1.0,2024-09-21 11:13:29
Ube & Strawberry Croissant - FM,1.0,2024-09-21 11:12:50
Almond Croissant - FM,1.0,2024-09-21 11:12:50
Everything Kouign Amann - FM,1.0,2024-09-21 11:10:04
Cold Brew - FM,2.0,2024-09-21 11:09:22
Iced Teas - FM,2.0,2024-09-21 11:08:30
Almond Croissant - FM,1.0,2024-09-21 11:01:38
Ube & Strawberry Croissant - FM,1.0,2024-09-21 11:01:38
Flavored Lemonade - FM,1.0,2024-09-21 11:00:18
Flavored Lemonade - FM,1.0,2024-09-21 10:58:31
Cold Brew - FM,1.0,2024-09-21 10:56:22
Iced Teas - FM,1.0,2024-09-21 10:56:22
Iced Teas - FM,1.0,2024-09-21 10:51:13
Ube & Strawberry Croissant - FM,1.0,2024-09-21 10:50:25
Everything Kouign Amann - FM,1.0,2024-09-21 10:50:05
Iced Teas - FM,1.0,2024-09-21 10:43:13
Iced Teas - FM,1.0,2024-09-21 10:41:49
Pandan Coconut Roll - FM,1.0,2024-09-21 10:41:09
Iced Teas - FM,1.0,2024-09-21 10:39:23
Almond Croissant - FM,1.0,2024-09-21 10:38:45
Pain Au Chocolat - FM,1.0,2024-09-21 10:38:17
Pain Au Chocolat - FM,2.0,2024-09-21 10:37:24
Flavored Lemonade - FM,1.0,2024-09-21 10:36:56
Cold Brew - FM,1.0,2024-09-21 10:36:56
Chocohaz Coffee Croissant - FM,1.0,2024-09-21 10:35:48
Pain Au Chocolat - FM,1.0,2024-09-21 10:35:48
Flavored Lemonade - FM,1.0,2024-09-21 10:30:23
Kouign Amann - FM,1.0,2024-09-21 10:29:00
Berry Croissant - FM,2.0,2024-09-21 10:28:40
Berry Croissant - FM,1.0,2024-09-21 10:25:22
Flavored Lemonade - FM,1.0,2024-09-21 10:24:25
Flavored Lemonade - FM,1.0,2024-09-21 10:23:27
Iced Teas - FM,1.0,2024-09-21 10:23:27
Kouign Amann - FM,1.0,2024-09-21 10:22:44
Pistachio Croissant - FM,1.0,2024-09-21 10:20:55
Pear & Strawberry Bostock - FM,1.0,2024-09-21 10:20:37
Chocohaz Coffee Croissant - FM,1.0,2024-09-21 10:20:37
Iced Teas - FM,1.0,2024-09-21 10:20:37
Drip Coffee - FM,1.0,2024-09-21 10:20:37
Kouign Amann - FM,2.0,2024-09-21 10:19:13
Iced Teas - FM,1.0,2024-09-21 10:17:17
Pistachio Croissant - FM,2.0,2024-09-21 10:17:08
Almond Croissant - FM,1.0,2024-09-21 10:16:14
Pandan Coconut Roll - FM,1.0,2024-09-21 10:16:14
Almond Croissant - FM,1.0,2024-09-21 10:15:05
Iced Teas - FM,1.0,2024-09-21 10:13:18
Flavored Lemonade - FM,1.0,2024-09-21 10:13:18
Pistachio Croissant - FM,1.0,2024-09-21 10:10:43
Iced Teas - FM,1.0,2024-09-21 10:09:06
Drip Coffee - FM,1.0,2024-09-21 10:06:08
Ube & Strawberry Croissant - FM,1.0,2024-09-21 10:05:58
Flavored Lemonade - FM,1.0,2024-09-21 10:02:50
Chocohaz Coffee Croissant - FM,1.0,2024-09-21 10:02:44
Pistachio Croissant - FM,1.0,2024-09-21 10:02:14
Berry Croissant - FM,1.0,2024-09-21 10:02:14
Cold Brew - FM,1.0,2024-09-21 10:00:48
Pear & Strawberry Bostock - FM,1.0,2024-09-21 10:00:48
Cold Brew - FM,1.0,2024-09-21 10:00:16
Berry Croissant - FM,1.0,2024-09-21 09:54:31
Flavored Lemonade - FM,1.0,2024-09-21 09:52:37
Chocohaz Coffee Croissant - FM,1.0,2024-09-21 09:52:15
Kouign Amann - FM,1.0,2024-09-21 09:52:15
Iced Teas - FM,1.0,2024-09-21 09:51:30
Berry Croissant - FM,1.0,2024-09-21 09:47:16
Flavored Lemonade - FM,1.0,2024-09-21 09:47:16
Iced Teas - FM,2.0,2024-09-21 09:46:47
Flavored Lemonade - FM,1.0,2024-09-21 09:43:17
Iced Teas - FM,1.0,2024-09-21 09:42:39
Everything Kouign Amann - FM,1.0,2024-09-21 09:41:39
Almond Croissant - FM,1.0,2024-09-21 09:40:01
Iced Teas - FM,1.0,2024-09-21 09:40:01
Flavored Lemonade - FM,1.0,2024-09-21 09:40:01
Iced Teas - FM,1.0,2024-09-21 09:38:48
Drip Coffee - FM,1.0,2024-09-21 09:37:31
Pain Au Chocolat - FM,1.0,2024-09-21 09:37:31
Cold Brew - FM,1.0,2024-09-21 09:37:24
Pain Au Chocolat - FM,1.0,2024-09-21 09:35:53
Berry Croissant - FM,1.0,2024-09-21 09:35:31
Pistachio Croissant - FM,1.0,2024-09-21 09:35:31
Chocohaz Coffee Croissant - FM,1.0,2024-09-21 09:35:31
Berry Croissant - FM,1.0,2024-09-21 09:34:23
Cold Brew - FM,2.0,2024-09-21 09:34:23
Iced Teas - FM,1.0,2024-09-21 09:34:23
Pain Au Chocolat - FM,1.0,2024-09-21 09:32:40
Pain Au Chocolat - FM,1.0,2024-09-21 09:30:32
Iced Teas - FM,1.0,2024-09-21 09:27:46
Iced Teas - FM,1.0,2024-09-21 09:27:25
Chocohaz Coffee Croissant - FM,1.0,2024-09-21 09:26:15
Pistachio Croissant - FM,1.0,2024-09-21 09:26:15
Cold Brew - FM,1.0,2024-09-21 09:26:15
Everything Kouign Amann - FM,1.0,2024-09-21 09:24:14
Flavored Lemonade - FM,1.0,2024-09-21 09:23:39
Cold Brew - FM,1.0,2024-09-21 09:23:14
Iced Teas - FM,1.0,2024-09-21 09:21:22
Pistachio Croissant - FM,1.0,2024-09-21 09:20:45
Flavored Lemonade - FM,1.0,2024-09-21 09:19:32
Pistachio Croissant - FM,1.0,2024-09-21 09:16:51
Kouign Amann - FM,1.0,2024-09-21 09:16:51
Pain Au Chocolat - FM,1.0,2024-09-21 09:14:49
Berry Croissant - FM,1.0,2024-09-21 09:14:26
Almond Croissant - FM,1.0,2024-09-21 09:13:03
Pistachio Croissant - FM,1.0,2024-09-21 09:13:03
Pain Au Chocolat - FM,2.0,2024-09-21 09:11:56
Iced Teas - FM,1.0,2024-09-21 09:10:36
Chocohaz Coffee Croissant - FM,1.0,2024-09-21 09:08:14
Chocohaz Coffee Croissant - FM,1.0,2024-09-21 09:05:25
Pain Au Chocolat - FM,1.0,2024-09-21 09:01:54
Drip Coffee - FM,1.0,2024-09-21 09:01:14
Chocohaz Coffee Croissant - FM,1.0,2024-09-21 09:01:14
Butter Croissant - FM,1.0,2024-09-21 08:57:43
Pain Au Chocolat - FM,1.0,2024-09-21 08:57:43
Ube & Strawberry Croissant - FM,1.0,2024-09-21 08:56:43
Almond Croissant - FM,1.0,2024-09-21 08:56:43
Pistachio Croissant - FM,1.0,2024-09-21 08:54:35
Pistachio Croissant - FM,1.0,2024-09-21 08:51:46
Ube & Strawberry Croissant - FM,1.0,2024-09-21 08:51:46
Almond Croissant - FM,1.0,2024-09-21 08:50:55
Ube & Strawberry Croissant - FM,1.0,2024-09-21 08:50:55
Pain Au Chocolat - FM,1.0,2024-09-21 08:46:37
Butter Croissant - FM,1.0,2024-09-21 08:46:00
Butter Croissant - FM,1.0,2024-09-21 08:45:00
Almond Croissant - FM,1.0,2024-09-21 08:45:00
Pain Au Chocolat - FM,1.0,2024-09-21 08:44:33
Iced Teas - FM,1.0,2024-09-21 08:44:33
Butter Croissant - FM,2.0,2024-09-21 08:43:23
Pandan Coconut Roll - FM,1.0,2024-09-21 08:43:23
Flavored Lemonade - FM,1.0,2024-09-21 08:42:05
Chocohaz Coffee Croissant - FM,1.0,2024-09-21 08:41:13
Almond Croissant - FM,1.0,2024-09-21 08:41:13
Berry Croissant - FM,1.0,2024-09-21 08:41:13
Everything Kouign Amann - FM,1.0,2024-09-21 08:40:25
Chocohaz Coffee Croissant - FM,1.0,2024-09-21 08:40:25
Pain Au Chocolat - FM,1.0,2024-09-21 08:39:32
Berry Croissant - FM,1.0,2024-09-21 08:38:11
Pandan Coconut Roll - FM,1.0,2024-09-21 08:36:54
Kouign Amann - FM,1.0,2024-09-21 08:35:29
Iced Teas - FM,1.0,2024-09-21 08:34:22
Berry Croissant - FM,1.0,2024-09-21 08:34:09
Pandan Coconut Roll - FM,1.0,2024-09-21 08:34:09
Pear & Strawberry Bostock - FM,1.0,2024-09-21 08:34:09
Butter Croissant - FM,2.0,2024-09-21 08:32:50
